step,avg_sinr,total_throughput,handover_count,coverage,regret,avg_load,cell_edge_rate,outage_prob,pingpong_rate,drone_handover_reduction,drone_positions,drone_rewards,avg_battery_pct,drones_active,drones_charging,drones_rtb,total_energy_consumed_wh,fleet_efficiency
26,6.501727944936795,376291.41335156804,8,58.333333333333336,7615.2912605227975,5.454545454545454,29.831149364681337,0.0,150.0,0.6211180124223725,"[(np.float64(1466.1412409110055), np.float64(855.249460094445), np.float64(83.00306480462488)), (np.float64(1277.2248925688652), np.float64(1110.9996014524113), np.float64(77.876653425122)), (np.float64(1767.6516805749566), np.float64(1553.2262789675972), np.float64(91.05656774693287)), (np.float64(255.7681849043231), np.float64(1776.6346412475334), np.float64(75.37353637222668))]",-3.3000000000000003,0.7358007094184245,4,0,0,0.9239988562261345,113.12285929072276
27,5.784770785818216,400385.5027485208,18,57.49999999999999,7888.040656521569,5.454545454545454,28.589274313007326,0.0,177.77777777777777,-123.60248447204967,"[(np.float64(1466.1606429882927), np.float64(859.0967541789471), np.float64(81.4035852016796)), (np.float64(1273.6040687005652), np.float64(1117.6492578874786), np.float64(78.48541326984345)), (np.float64(1767.8294543439918), np.float64(1551.8501436551994), np.float64(93.85144827769504)), (np.float64(260.78115110791896), np.float64(1774.7561433163812), np.float64(75.4262817915067))]",-3.3000000000000003,0.7353368540271707,4,0,0,0.9277107825072639,119.88455594677924
28,8.83996454446082,481730.7967839974,15,65.83333333333333,8078.444758484862,5.454545454545454,23.798352694878016,0.0,186.66666666666666,-86.33540372670805,"[(np.float64(1465.582757669837), np.float64(859.3253921863834), np.float64(81.55875335324369)), (np.float64(1271.4614136732916), np.float64(1119.4250458659085), np.float64(79.76391046355083)), (np.float64(1769.004933772739), np.float64(1551.1881609506768), np.float64(96.61076889943118)), (np.float64(259.92827811584), np.float64(1777.1022097100883), np.float64(81.19955986057265))]",-3.3000000000000003,0.7348741345279265,4,0,0,0.9254389984884989,144.59527903657937
29,6.102912478463066,425190.23561277764,2,53.333333333333336,8325.139421619375,5.454545454545454,19.4424625302262,0.0,100.0,75.15527950310559,"[(np.float64(1464.850823443926), np.float64(860.1588075568245), np.float64(82.862618103964)), (np.float64(1272.6569772870682), np.float64(1119.429305048702), np.float64(81.13666312880153)), (np.float64(1769.10387136835), np.float64(1548.0348337062949), np.float64(97.89171218247809)), (np.float64(257.90439685047727), np.float64(1776.6366366596392), np.float64(80.20755534304585))]",-3.3000000000000003,0.7344147793920031,4,0,0,0.9187102718468395,128.55891830173994
30,7.217462691364315,387148.84044073796,2,55.00000000000001,8609.625479925928,5.454545454545454,26.168952685916494,0.0,100.0,75.15527950310559,"[(np.float64(1464.2014016776382), np.float64(859.0547299025898), np.float64(80.89291068374648)), (np.float64(1275.9942035818822), np.float64(1119.4275788940058), np.float64(81.70486560918721)), (np.float64(1768.4062421990084), np.float64(1551.0675627535886), np.float64(96.09755139991603)), (np.float64(258.8390935560957), np.float64(1777.2147269501575), np.float64(80.64973638880653))]",-2.7399999999999998,0.7339550073727343,4,0,0,0.9195440385376565,116.95072781711879
31,6.970884483162139,391581.02896470565,3,57.49999999999999,8889.779349708513,5.454545454545454,32.4602635624416,0.0,133.33333333333331,62.732919254658384,"[(np.float64(1465.031602615742), np.float64(857.8038795106157), np.float64(82.8547258822743)), (np.float64(1273.440205981959), np.float64(1119.2942657553028), np.float64(80.90343065858208)), (np.float64(1773.039798197224), np.float64(1549.6564380778368), np.float64(100.66909158430691)), (np.float64(258.8692274602281), np.float64(1778.6401534763834), np.float64(81.45824172620786))]",-2.7399999999999998,0.733492271123017,4,0,0,0.9254724994346992,117.53186411502492
32,6.253194632652695,403774.950822988,15,60.0,9158.439297632816,5.454545454545454,34.712369310239104,0.0,186.66666666666666,-86.33540372670805,"[(np.float64(1464.8652218445231), np.float64(859.2223872802494), np.float64(81.66604377023839)), (np.float64(1275.039306088588), np.float64(1120.506494179612), np.float64(80.3645942525385)), (np.float64(1772.058179753313), np.float64(1549.9643918715599), np.float64(98.26072978201742)), (np.float64(258.58563451468245), np.float64(1772.2281601660377), np.float64(77.02420465810613))]",-2.7399999999999998,0.7330290078769861,4,0,0,0.9265264920616177,121.05396825985417
33,7.159956697110235,436669.39708413195,7,57.49999999999999,9393.754799295975,5.454545454545454,37.84819214329019,0.0,142.85714285714286,13.043478260869568,"[(np.float64(1463.6529666343763), np.float64(862.561124914453), np.float64(83.37133939238723)), (np.float64(1273.5952449246395), np.float64(1120.5373663750145), np.float64(82.51971529010059)), (np.float64(1777.6902840957189), np.float64(1549.9169382822356), np.float64(100.61553755992949)), (np.float64(256.12101105533264), np.float64(1773.4164511209608), np.float64(77.67692775133753))]",-2.7399999999999998,0.7325658920125778,4,0,0,0.9262317288167066,130.9575681460982
34,7.36680155612339,413246.3324322251,7,59.166666666666664,9652.49336561104,5.454545454545454,42.84346925664335,0.0,28.57142857142857,13.043478260869568,"[(np.float64(1463.4956851668767), np.float64(863.17004071821), np.float64(84.56234013781342)), (np.float64(1273.0664649773416), np.float64(1120.1421385260999), np.float64(82.79053055740914)), (np.float64(1778.490767587178), np.float64(1551.0348704693722), np.float64(98.03287218477332)), (np.float64(254.40138927491924), np.float64(1775.182320740488), np.float64(76.07609741417993))]",-2.7399999999999998,0.7321070568523451,4,0,0,0.9176703204655519,125.08920179482845
35,7.712518233509944,500983.42304526235,3,62.5,9823.14484131307,5.454545454545454,40.429625284095245,0.0,66.66666666666666,62.732919254658384,"[(np.float64(1463.406263095174), np.float64(860.7111521875202), np.float64(81.71260107609243)), (np.float64(1271.0166259693108), np.float64(1121.2313648274426), np.float64(83.3518781598416)), (np.float64(1783.3882220068035), np.float64(1549.3508987220648), np.float64(98.37913329892741)), (np.float64(249.91838827929254), np.float64(1774.128077550942), np.float64(77.421839728187))]",-2.7399999999999998,0.7316446661158474,4,0,0,0.9247814729950946,150.48102283700862
36,9.72109421284972,469292.4223155082,5,66.66666666666666,10025.387317744853,5.454545454545454,45.834507916645,0.0,120.0,37.88819875776398,"[(np.float64(1463.1870071267756), np.float64(860.3197324686414), np.float64(79.15889672293089)), (np.float64(1268.98368997971), np.float64(1122.9164282547345), np.float64(83.80962538624502)), (np.float64(1783.121018505388), np.float64(1543.2682082027443), np.float64(98.4141615367578)), (np.float64(252.48739309932057), np.float64(1773.185204690967), np.float64(80.0420716317251))]",-2.7399999999999998,0.7311829888410468,4,0,0,0.9233545496013611,141.17979518813442
37,6.168688118206705,388123.5752952543,11,57.49999999999999,10309.648641196889,5.454545454545454,35.40909413842762,0.0,181.8181818181818,-36.645962732919244,"[(np.float64(1461.792660448421), np.float64(861.5661513002984), np.float64(79.3140250873028)), (np.float64(1270.3916044817029), np.float64(1118.4083945168297), np.float64(87.92589198185652)), (np.float64(1781.0658216766165), np.float64(1539.721109154688), np.float64(96.71994659527017)), (np.float64(250.70173525051212), np.float64(1774.0303757097743), np.float64(78.86205955396603))]",-2.7399999999999998,0.7307199704681613,4,0,0,0.9260367457709208,116.42313843488873
38,8.017778101339983,449496.24742833176,4,64.16666666666667,10532.187292515848,5.454545454545454,42.80283098404812,0.0,100.0,50.310559006211186,"[(np.float64(1459.006631948513), np.float64(861.2743514791916), np.float64(79.65387638160722)), (np.float64(1269.6872234759908), np.float64(1121.8421306314988), np.float64(89.67906364860544)), (np.float64(1779.2215939572975), np.float64(1541.8776644704024), np.float64(96.33247804619418)), (np.float64(253.7960435071473), np.float64(1774.7800658379522), np.float64(81.07346202426811))]",-2.7399999999999998,0.7302587977951083,4,0,0,0.922345346106168,135.37236270254886
39,7.120965135572393,424539.4942017688,1,63.33333333333333,10779.33269706137,5.454545454545454,32.596591033887286,0.0,0.0,87.5776397515528,"[(np.float64(1459.726624436186), np.float64(863.3748917746973), np.float64(80.38026943522792)), (np.float64(1267.601905220922), np.float64(1119.324619957105), np.float64(87.94070865475601)), (np.float64(1780.0575943293118), np.float64(1540.0402131847893), np.float64(93.31255721419889)), (np.float64(253.04899844158777), np.float64(1774.2932339677866), np.float64(82.11066592738642))]",-2.7399999999999998,0.7297979909875184,4,0,0,0.9216136151796903,127.95778549265066
40,8.474666052902757,427842.9151787048,16,64.16666666666667,11023.624680629957,5.454545454545454,22.025597159917282,0.0,37.5,-98.75776397515526,"[(np.float64(1456.5879962815857), np.float64(864.9236136060382), np.float64(80.31645808955656)), (np.float64(1260.0975721691336), np.float64(1119.951002497275), np.float64(84.57612009542869)), (np.float64(1781.3268422969008), np.float64(1538.410906409925), np.float64(93.18188155685289)), (np.float64(255.14501807722075), np.float64(1777.0611080741633), np.float64(79.79925039934578))]",-3.38,0.7293342332920584,4,0,0,0.9275153909199645,128.13291874157383
41,12.101915310558471,537180.3933350141,3,65.83333333333333,11157.379186042235,5.454545454545454,62.33421154817665,0.0,200.0,62.732919254658384,"[(np.float64(1458.5122934953454), np.float64(866.6898576720084), np.float64(79.53803193049137)), (np.float64(1257.9217102544776), np.float64(1120.9361432177604), np.float64(87.13285614897416)), (np.float64(1779.334340968722), np.float64(1534.8807207441032), np.float64(97.20770429913347)), (np.float64(254.99675415582152), np.float64(1774.7079477835746), np.float64(80.24944035299026))]",-3.38,0.7288712760923832,4,0,0,0.9259143993500731,161.15612418505697
42,8.210065465775184,491533.1495279686,9,70.0,11337.680935261556,5.454545454545454,68.54008215589683,0.0,177.77777777777777,-11.801242236024834,"[(np.float64(1456.2785017344484), np.float64(865.5808804732542), np.float64(80.89724566743661)), (np.float64(1259.1391105134942), np.float64(1120.716389104057), np.float64(86.61521682752043)), (np.float64(1782.8774029158392), np.float64(1534.5564711664383), np.float64(96.55146814146306)), (np.float64(254.98028466197704), np.float64(1774.088465009827), np.float64(81.66495992187117))]",-3.38,0.7284124609881203,4,0,0,0.9176302085257766,148.79303744734543
43,11.162771089397195,550710.8377058295,3,70.83333333333334,11458.304996303017,5.454545454545454,75.69638428658038,0.0,133.33333333333331,62.732919254658384,"[(np.float64(1458.0126580491803), np.float64(866.0848331157268), np.float64(83.21229006291725)), (np.float64(1261.142775894524), np.float64(1121.5377770611235), np.float64(88.8624539547267)), (np.float64(1786.2232226518415), np.float64(1534.0165562209786), np.float64(95.18875425411875)), (np.float64(253.7634591948222), np.float64(1772.562114923782), np.float64(81.00571676061125))]",-3.38,0.7279512306062986,4,0,0,0.922460763643579,165.83386386195437
44,8.769581452593293,455975.95954662404,4,66.66666666666666,11674.013935503684,5.454545454545454,57.07277668466855,0.0,150.0,50.310559006211186,"[(np.float64(1457.5086963370704), np.float64(863.9917770563081), np.float64(81.79802955494239)), (np.float64(1259.5728337687656), np.float64(1118.9113479059938), np.float64(90.68037565283893)), (np.float64(1783.9299361725975), np.float64(1533.9218712812858), np.float64(94.99724459218127)), (np.float64(248.92079817911997), np.float64(1773.214980045768), np.float64(79.07492698946717))]",-3.38,0.7274895700796497,4,0,0,0.9233210532977347,137.1787075693467
45,8.581136652255699,501571.8564686496,13,61.66666666666667,11844.776977782327,5.454545454545454,56.82651739252556,0.0,200.0,-61.490683229813655,"[(np.float64(1459.0654939330077), np.float64(864.121810555055), np.float64(85.15912067767312)), (np.float64(1257.6009915771479), np.float64(1117.0201685170266), np.float64(88.72936880046784)), (np.float64(1788.4470382242062), np.float64(1536.0954729807959), np.float64(90.37720058883235)), (np.float64(250.81562327851623), np.float64(1773.0981470290367), np.float64(80.89177362067744))]",-3.38,0.7270239642547025,4,0,0,0.9312116498945111,149.61745345595597
46,7.8373240532118995,448858.84713999514,5,59.166666666666664,12067.953029389624,5.454545454545454,55.039868495704624,0.0,80.0,37.88819875776398,"[(np.float64(1457.592396860428), np.float64(863.2705794804788), np.float64(85.82207002634817)), (np.float64(1258.3338735354027), np.float64(1116.6657516180528), np.float64(87.61071733086894)), (np.float64(1787.2473638147524), np.float64(1538.4791602016003), np.float64(90.01782815566747)), (np.float64(249.2562552238729), np.float64(1770.371158827506), np.float64(81.81199194280902))]",-3.38,0.7265655917567286,4,0,0,0.9167449959475434,136.00621071901384
47,8.116288472955754,445663.41967199097,8,61.66666666666667,12294.074508464924,5.454545454545454,49.18301151106058,0.0,150.0,0.6211180124223725,"[(np.float64(1455.6655990286656), np.float64(862.9081320260012), np.float64(88.21104613723514)), (np.float64(1256.7758808632843), np.float64(1117.6876129888772), np.float64(89.8554060235863)), (np.float64(1788.3055830250103), np.float64(1536.7996638025677), np.float64(90.7891583217592)), (np.float64(246.818386448961), np.float64(1769.9454512561638), np.float64(81.03415420510348))]",-3.38,0.7261050688302111,4,0,0,0.9210458530351396,134.40741733474565
