step,avg_sinr,total_throughput,handover_count,coverage,regret,avg_load,cell_edge_rate,outage_prob,pingpong_rate,drone_handover_reduction,drone_positions,drone_rewards,avg_battery_pct,drones_active,drones_charging,drones_rtb,total_energy_consumed_wh,fleet_efficiency
11,20.2630486884164,165860.20773386967,6,72.66666666666667,1008.6565025434597,10.0,7.175085094490663,0.0,66.66666666666666,0.0,"[(np.float64(628.1111081387972), np.float64(1740.9269523288833), np.float64(90.3214445076312)), (np.float64(1728.4511934112097), np.float64(2481.418793488778), np.float64(61.65989093628285)), (np.float64(654.9696238526722), np.float64(956.2438210405857), np.float64(34.942448420328105)), (np.float64(1576.9682782414704), np.float64(551.7121867956561), np.float64(50.800258603546034)), (np.float64(2105.3376800042324), np.float64(2308.405115526935), np.float64(99.549393738617)), (np.float64(531.0646899467), np.float64(1578.5745705186107), np.float64(116.84792805273872))]",-20.78589974414024,0.8232018442963588,6,0,0,1.3934896672040598,33.06251995288615
12,20.438067637245933,169939.29949555392,1,71.66666666666667,1089.9931279724706,10.0,7.175085094490663,0.0,200.0,0.0,"[(np.float64(626.6121417070693), np.float64(1742.7825353576213), np.float64(88.28973057031399)), (np.float64(1724.7289935634192), np.float64(2483.022919630272), np.float64(62.09393289066727)), (np.float64(655.8006148869961), np.float64(956.9164737932705), np.float64(36.189620880235786)), (np.float64(1577.8564850122602), np.float64(553.1388374126573), np.float64(49.94618940846839)), (np.float64(2104.2893263917213), np.float64(2312.954139110005), np.float64(99.96249222896373)), (np.float64(530.416050301492), np.float64(1576.895062391311), np.float64(116.21934434607712))]",-20.78589974414024,0.8227421207762142,6,0,0,1.3791705604335405,34.227355430316216
13,21.10738066991748,175011.80491642025,5,74.66666666666667,1166.1572479806155,10.0,7.175085094490663,0.0,160.0,0.0,"[(np.float64(627.7600494445504), np.float64(1743.6641722171205), np.float64(91.06014790194718)), (np.float64(1728.1533979780963), np.float64(2484.789100915205), np.float64(62.76989072445485)), (np.float64(654.5959033324873), np.float64(959.2743042254372), np.float64(35.35208484728183)), (np.float64(1579.5243448844458), np.float64(549.7423911431046), np.float64(50.16114622412084)), (np.float64(2105.4457036575363), np.float64(2311.7659254328387), np.float64(96.71665644270776)), (np.float64(532.8860268855993), np.float64(1574.6482768368091), np.float64(115.02102210348517))]",-20.78589974414024,0.8222805557380064,6,0,0,1.3846951146240465,35.10837132386381
14,21.21526538223523,245845.40411598296,7,74.0,1171.5877687891975,10.0,7.175085094490663,0.0,142.85714285714286,0.0,"[(np.float64(620.1890938781855), np.float64(1742.2094023503928), np.float64(91.88023403299891)), (np.float64(1727.0009859420861), np.float64(2486.000821002264), np.float64(66.03080605310633)), (np.float64(652.0998173545713), np.float64(959.8009318559276), np.float64(32.64742820225578)), (np.float64(1580.10444716599), np.float64(551.0560852717226), np.float64(50.286996655391064)), (np.float64(2106.250447514026), np.float64(2312.3522482599055), np.float64(94.4464888068751)), (np.float64(531.3149676926587), np.float64(1577.1046530946194), np.float64(110.39593238326161))]",-20.78589974414024,0.8218165858578815,6,0,0,1.3919096403746296,49.0623730530649
15,17.70252155113644,165356.58915455308,193,64.0,1274.857104559209,10.0,8.185309171904281,0.0,117.61658031088082,0.0,"[(np.float64(618.5214017493887), np.float64(1741.0204827692298), np.float64(90.60492975952143)), (np.float64(1727.9633271389034), np.float64(2484.837381996573), np.float64(64.74180489617645)), (np.float64(652.6261751831048), np.float64(962.4756132020276), np.float64(33.40476717494516)), (np.float64(1579.6315266807437), np.float64(552.7116853342745), np.float64(47.256748784392265)), (np.float64(2103.766485230496), np.float64(2313.820363041441), np.float64(88.84856931531378)), (np.float64(527.8636137102807), np.float64(1577.605388183294), np.float64(110.95085221113766))]",-20.78589974414024,0.8213540247857597,6,0,0,1.3876832163652952,33.10005146316727
16,18.78792690525593,196009.40551087784,4,68.33333333333333,1331.0736239728958,10.0,8.185309171904281,0.0,100.0,0.0,"[(np.float64(618.7034293558382), np.float64(1739.4268494560743), np.float64(88.70575497984939)), (np.float64(1732.1377232779028), np.float64(2480.740054237503), np.float64(62.1130769990835)), (np.float64(648.602529126574), np.float64(964.9330429466662), np.float64(34.642319812581476)), (np.float64(1580.6666631897767), np.float64(555.2500337811784), np.float64(46.032908196692986)), (np.float64(2105.7775456718496), np.float64(2316.765469926682), np.float64(86.36162452978068)), (np.float64(528.353178036415), np.float64(1578.1465097051655), np.float64(108.17576282418732))]",-20.78589974414024,0.8208902403123878,6,0,0,1.3913534201153834,39.132442051883345
17,17.66379435334916,127347.08013945466,5,66.0,1456.4024687580059,10.0,8.185309171904281,0.0,120.0,0.0,"[(np.float64(616.8463292385538), np.float64(1739.6318416913648), np.float64(86.90701050182506)), (np.float64(1732.5199747968259), np.float64(2482.8093565090335), np.float64(61.07272325613038)), (np.float64(650.4459808982572), np.float64(967.7007707295187), np.float64(32.119392087746164)), (np.float64(1581.4548989709358), np.float64(551.9209475030933), np.float64(46.70276048196309)), (np.float64(2103.4199272874052), np.float64(2321.0282954394047), np.float64(81.04497898521734)), (np.float64(527.0391357290074), np.float64(1577.795953669197), np.float64(107.92679721634904))]",-20.78589974414024,0.8204273848204718,6,0,0,1.3885664757483112,25.475329806275802
18,18.699798044847956,179854.19242539888,1,70.33333333333334,1528.6242012571715,10.0,8.185309171904281,0.0,0.0,0.0,"[(np.float64(614.1797306461951), np.float64(1740.1751032498473), np.float64(88.43830452276227)), (np.float64(1731.8720050952918), np.float64(2482.8909925443127), np.float64(61.4034155642882)), (np.float64(648.6719825286865), np.float64(969.6926889011518), np.float64(32.48659092075271)), (np.float64(1578.3690085120227), np.float64(555.5161324121948), np.float64(43.67402496850153)), (np.float64(2104.7574503099754), np.float64(2321.176731569992), np.float64(78.88307696968243)), (np.float64(528.6526678352973), np.float64(1573.635453368134), np.float64(110.98096796715537))]",-20.78589974414024,0.8199651502140751,6,0,0,1.3867038191901524,36.02751878560552
19,18.686160418778847,238921.67190500392,9,65.66666666666666,1541.878454276732,10.0,8.185309171904281,0.0,155.55555555555557,0.0,"[(np.float64(618.6505286724465), np.float64(1741.2834883983855), np.float64(87.68111926753632)), (np.float64(1733.260521073071), np.float64(2480.1573533618985), np.float64(63.01106191136678)), (np.float64(644.4970693838857), np.float64(967.8157027971088), np.float64(30.21467452549441)), (np.float64(1579.8139746808984), np.float64(556.7489359991471), np.float64(46.31747771352258)), (np.float64(2105.8837490963538), np.float64(2321.675990964907), np.float64(79.26333949856394)), (np.float64(528.275772839798), np.float64(1569.4129447223538), np.float64(110.89016126182322))]",-20.78589974414024,0.8195033337899215,6,0,0,1.3854492724613243,47.902967220747506
20,17.95707075490202,197405.94921160812,175,68.33333333333333,1611.5484299896889,10.0,8.805176780842578,0.0,110.28571428571428,-396.4539007092198,"[(np.float64(619.471103604247), np.float64(1739.688354427409), np.float64(88.63927547200254)), (np.float64(1729.7088103552935), np.float64(2478.3027730292893), np.float64(60.72370908819819)), (np.float64(641.6786018782923), np.float64(968.7074422383758), np.float64(32.90941397540128)), (np.float64(1581.493908245206), np.float64(554.8230186077205), np.float64(49.781750624836754)), (np.float64(2109.3236929244795), np.float64(2322.7667036329244), np.float64(80.86970025829021)), (np.float64(528.4596455106736), np.float64(1568.3086351828683), np.float64(115.57923582402377))]",-21.65979564550278,0.8190388317817984,6,0,0,1.3935060243689332,39.35037591024846
21,18.210049362516237,214160.63606352877,6,69.66666666666667,1649.9137188507248,10.0,8.805176780842578,0.0,100.0,82.97872340425532,"[(np.float64(615.4246865285869), np.float64(1738.8725355598024), np.float64(85.82490080135976)), (np.float64(1728.6118748486144), np.float64(2477.176194443262), np.float64(62.12615439263066)), (np.float64(642.5442024014476), np.float64(969.0739019292163), np.float64(36.131047966999176)), (np.float64(1583.8818010179339), np.float64(555.5509886949669), np.float64(48.58774601435275)), (np.float64(2108.3797304773334), np.float64(2322.043432174022), np.float64(84.64717173392629)), (np.float64(529.3474551156972), np.float64(1566.698528829975), np.float64(114.23918077074129))]",-21.65979564550278,0.8185763092537949,6,0,0,1.3875675840105197,42.8729139097209
22,18.037577251808557,263916.27640170645,9,69.66666666666667,1649.9137188507248,10.0,8.805176780842578,0.0,44.44444444444444,74.46808510638299,"[(np.float64(611.1332724620391), np.float64(1740.0765408192563), np.float64(87.36287943649467)), (np.float64(1725.625055956726), np.float64(2476.629659665578), np.float64(64.03397595634839)), (np.float64(640.0985544975556), np.float64(968.0065601133106), np.float64(32.75371384833234)), (np.float64(1583.7539635867531), np.float64(556.3570418998835), np.float64(50.04447826104327)), (np.float64(2107.932565447299), np.float64(2323.333869479654), np.float64(85.61638847830908)), (np.float64(527.5769257425221), np.float64(1562.9614327610307), np.float64(116.39585813959764))]",-21.65979564550278,0.8181136735106987,6,0,0,1.387907229287933,52.820588603651544
23,18.497733312484158,256073.35850167306,6,69.33333333333334,1657.1566367507585,10.0,8.805176780842578,0.0,33.33333333333333,82.97872340425532,"[(np.float64(610.3700731043847), np.float64(1737.9529462503838), np.float64(84.77395668614245)), (np.float64(1730.9584857044772), np.float64(2475.0330339838833), np.float64(65.35727203057168)), (np.float64(637.3726751566317), np.float64(967.5176092704043), np.float64(32.67602428176933)), (np.float64(1586.454271550044), np.float64(555.7150189269368), np.float64(51.45524606592457)), (np.float64(2108.9764005933516), np.float64(2318.890805970583), np.float64(86.60949256698431)), (np.float64(527.3457613602917), np.float64(1560.1692143504222), np.float64(117.36390471088414))]",-21.65979564550278,0.8176517278594573,6,0,0,1.385836953724948,51.32745831426623
24,21.621224820554605,212882.54840844806,36,75.0,1707.990364744017,10.0,7.646976802756467,0.0,138.88888888888889,-2.127659574468077,"[(np.float64(610.9030667947147), np.float64(1737.9891473929563), np.float64(83.38039538688164)), (np.float64(1731.075292761147), np.float64(2473.81166416519), np.float64(60.2969069147215)), (np.float64(637.058972374289), np.float64(964.9052118241176), np.float64(34.0987244571341)), (np.float64(1587.677762071666), np.float64(556.2504201924596), np.float64(51.070012567913594)), (np.float64(2110.375561953431), np.float64(2318.5147177930216), np.float64(86.73544260288037)), (np.float64(526.0033866824915), np.float64(1563.4441969106356), np.float64(119.53955569631314))]",-21.65979564550278,0.8171910829011066,6,0,0,1.3819348750512979,42.790758299933515
25,21.154541718387225,216625.6678462611,14,74.33333333333333,1754.780973299462,10.0,7.310421999255331,0.0,200.0,60.28368794326241,"[(np.float64(605.7556105176733), np.float64(1739.1967959917858), np.float64(80.92632509566751)), (np.float64(1733.6793172969037), np.float64(2474.9587506197927), np.float64(58.03981771802815)), (np.float64(637.9603874524063), np.float64(967.5467764071377), np.float64(33.80526093613909)), (np.float64(1588.4844686784247), np.float64(558.362415290887), np.float64(50.67509616622721)), (np.float64(2107.787827419244), np.float64(2316.520225943867), np.float64(87.43551624054484)), (np.float64(526.327294266143), np.float64(1561.4821817233712), np.float64(120.29769779383423))]",-21.65979564550278,0.8167300079066501,6,0,0,1.3832249833700385,43.50253743780436
26,21.05672838084861,176244.05006571414,5,75.66666666666667,1841.0031996354546,10.0,7.310421999255331,0.0,120.0,85.81560283687944,"[(np.float64(603.4451636154636), np.float64(1741.4546143607636), np.float64(77.17223373867083)), (np.float64(1733.7332412765536), np.float64(2474.5841178597516), np.float64(56.62031920161443)), (np.float64(636.2902331572485), np.float64(967.5209518007712), np.float64(34.74256731253539)), (np.float64(1586.8726414241994), np.float64(559.1612679263116), np.float64(50.59647125121609)), (np.float64(2110.1276435162454), np.float64(2316.1458728555663), np.float64(82.77747169622862)), (np.float64(527.9347886908815), np.float64(1560.300341585569), np.float64(117.14779199681192))]",-21.65979564550278,0.8162675712045503,6,0,0,1.3873101062992927,35.288923760819024
27,21.70339688465107,191520.53898898992,116,79.0,1922.1489370481713,10.0,7.310421999255331,0.0,100.0,-229.07801418439715,"[(np.float64(604.5733444598236), np.float64(1741.2785083072488), np.float64(76.70796383873747)), (np.float64(1734.4692541600248), np.float64(2474.33138482235), np.float64(53.92939703247902)), (np.float64(633.3977090807404), np.float64(966.9476881174584), np.float64(33.49505111288408)), (np.float64(1587.3326832410098), np.float64(560.4333685852703), np.float64(47.49026574473277)), (np.float64(2114.0896323481566), np.float64(2317.1305123279644), np.float64(81.76786017361813)), (np.float64(525.5647708243291), np.float64(1559.2161746905647), np.float64(116.24278584753282))]",-21.65979564550278,0.8158068444905706,6,0,0,1.3821801419389124,38.49002608627777
28,21.552917344261385,206599.14325374798,57,78.66666666666666,1982.5160701961295,10.0,7.499017943298974,0.0,103.50877192982458,-61.70212765957446,"[(np.float64(603.2726624548778), np.float64(1740.8791786063352), np.float64(77.60131657226174)), (np.float64(1735.2647587100446), np.float64(2471.3318966004945), np.float64(50.73428918644219)), (np.float64(634.9484023176797), np.float64(965.9620861273343), np.float64(33.46913247028132)), (np.float64(1588.4362659837623), np.float64(562.2910100972249), np.float64(48.308411781516234)), (np.float64(2113.5733286019176), np.float64(2320.5293573056824), np.float64(78.88863468651412)), (np.float64(526.3446467863919), np.float64(1557.738958460141), np.float64(120.12012698182784))]",-21.65979564550278,0.815344885597817,6,0,0,1.3858766782612473,41.40963752692628
29,20.441093136099237,261337.23301517306,40,80.66666666666666,1985.945113582664,10.0,7.961129896411087,0.0,160.0,-13.475177304964546,"[(np.float64(605.448949525748), np.float64(1740.2366713291271), np.float64(71.82471409642653)), (np.float64(1735.565743433742), np.float64(2470.140919839358), np.float64(49.3958552554342)), (np.float64(632.97995375045), np.float64(966.9704009841064), np.float64(32.10355187557642)), (np.float64(1588.4414400007524), np.float64(561.241194118936), np.float64(49.42189746214236)), (np.float64(2119.217363785147), np.float64(2323.6870777552776), np.float64(79.07610469230028)), (np.float64(529.2746946175063), np.float64(1555.8153929883913), np.float64(119.80272177524324))]",-21.65979564550278,0.8148827847463928,6,0,0,1.3863025542722953,52.36495858269142
30,20.221303105751552,264800.8057734097,17,76.33333333333333,1985.945113582664,10.0,8.483935565671231,0.0,158.8235294117647,51.77304964539007,"[(np.float64(604.6662793922371), np.float64(1741.1371962115654), np.float64(71.05228364746723)), (np.float64(1735.902710742203), np.float64(2468.9692917277903), np.float64(46.81280322351028)), (np.float64(633.347877390633), np.float64(969.8046096193983), np.float64(31.984743228622666)), (np.float64(1589.8310067537516), np.float64(561.9727209101966), np.float64(47.94411561787336)), (np.float64(2118.554604156421), np.float64(2325.9435965967505), np.float64(78.72740841794743)), (np.float64(530.674937637452), np.float64(1551.5850958965289), np.float64(121.37338817294521))]",-12.09225389025328,0.8144230345160497,6,0,0,1.3792506910296092,53.33024653161013
31,19.61904737575195,285590.364125068,6,76.0,1985.945113582663,10.0,8.483935565671231,0.0,66.66666666666666,82.97872340425532,"[(np.float64(603.5270678339297), np.float64(1739.6835708923581), np.float64(71.02501702809833)), (np.float64(1732.4758406158885), np.float64(2467.2112063304044), np.float64(47.34605525077159)), (np.float64(634.2149161454739), np.float64(967.2362579642926), np.float64(32.873583729075726)), (np.float64(1587.0706476266378), np.float64(561.6646337664749), np.float64(44.56486043062252)), (np.float64(2117.2373076724875), np.float64(2325.6994382560265), np.float64(73.10685805850711)), (np.float64(528.751620817553), np.float64(1550.2153721719887), np.float64(119.84142217400459))]",-12.09225389025328,0.8139605744834079,6,0,0,1.3873800979252124,57.18018935116953
32,19.99138166993778,232519.55618109246,107,74.33333333333333,2049.065921526638,10.0,8.546294834508304,0.0,101.86915887850468,-203.54609929078015,"[(np.float64(601.1637564885835), np.float64(1740.759667571773), np.float64(70.20113396024063)), (np.float64(1729.4061325977038), np.float64(2465.7383773054084), np.float64(47.91072676036481)), (np.float64(633.1812320770581), np.float64(968.6897642477462), np.float64(33.46916594938366)), (np.float64(1589.4005051980835), np.float64(563.7048851311941), np.float64(44.538045288079125)), (np.float64(2120.403313149514), np.float64(2323.538001781731), np.float64(73.9730007520329)), (np.float64(529.3845455222705), np.float64(1548.6210538323803), np.float64(117.04813822617136))]",-12.09225389025328,0.8135006074093613,6,0,0,1.3799012221402598,46.806803682426114
33,18.476146302620226,214162.40353497016,51,73.66666666666667,2125.2938821167354,10.0,8.94058970454663,0.0,117.64705882352942,-44.6808510638298,"[(np.float64(600.8529461816651), np.float64(1742.7800833531437), np.float64(72.63393933801518)), (np.float64(1732.7243394365294), np.float64(2461.156732131412), np.float64(46.78390957174552)), (np.float64(632.7225689762578), np.float64(969.8601897261452), np.float64(32.48385982838882)), (np.float64(1586.730935750725), np.float64(564.4130374829429), np.float64(48.55270755290273)), (np.float64(2122.1063094997585), np.float64(2322.2974660622876), np.float64(71.85627181922435)), (np.float64(532.7716194613689), np.float64(1546.8474890710033), np.float64(117.34494165927251))]",-12.09225389025328,0.8130378465811671,6,0,0,1.3882824845824664,42.85119001222833
34,19.61683327136931,297821.2308966477,25,76.66666666666667,2125.2938821167345,10.0,8.872366592438741,0.0,188.0,29.078014184397162,"[(np.float64(602.6078300378274), np.float64(1740.451856080259), np.float64(73.51539767503415)), (np.float64(1733.3108069638147), np.float64(2462.7306736199853), np.float64(47.78589966410478)), (np.float64(631.3110869322177), np.float64(972.5638580608245), np.float64(30.443920068418556)), (np.float64(1589.006882716707), np.float64(566.0074980011233), np.float64(49.62791951626574)), (np.float64(2122.428376986927), np.float64(2321.283520936752), np.float64(76.06257199671649)), (np.float64(535.7591581738363), np.float64(1545.912899554675), np.float64(115.19006179380904))]",-12.09225389025328,0.8125757490408697,6,0,0,1.3862926208920812,59.675798923518485
35,19.495466270781506,249902.20016399937,12,74.33333333333333,2172.562912849383,10.0,8.805176780842578,0.0,158.33333333333331,65.95744680851064,"[(np.float64(603.4364196348063), np.float64(1744.1155610290086), np.float64(72.3842310295984)), (np.float64(1734.4345721225134), np.float64(2464.0593095123218), np.float64(47.123829210075286)), (np.float64(633.6240156666566), np.float64(974.0402464277115), np.float64(33.89310160789402)), (np.float64(1593.479310914055), np.float64(565.1300571866097), np.float64(45.57183160337879)), (np.float64(2123.1916050279283), np.float64(2322.143171184119), np.float64(73.8626190233837)), (np.float64(534.5328736733805), np.float64(1545.4557371083538), np.float64(115.52829915469181))]",-12.09225389025328,0.812113253438441,6,0,0,1.3874868072857827,50.03094621067282
36,21.01520600187715,315914.86159893597,9,78.0,2172.562912849383,10.0,8.805176780842578,0.0,111.11111111111111,74.46808510638299,"[(np.float64(599.0818171353409), np.float64(1747.9078799000758), np.float64(70.8444879250824)), (np.float64(1736.6286232057655), np.float64(2467.5625219942876), np.float64(46.93161014554454)), (np.float64(629.6640868069633), np.float64(975.270668785024), np.float64(34.153574190700304)), (np.float64(1594.4106402327761), np.float64(566.9560115072703), np.float64(43.92261060464342)), (np.float64(2124.140991551942), np.float64(2322.127666738255), np.float64(74.23719883366672)), (np.float64(534.4790819918003), np.float64(1542.7530340431958), np.float64(114.94696988126063))]",-12.09225389025328,0.8116528590477591,6,0,0,1.3811831720460606,63.53547451054537
37,19.666588279889734,245771.24416771086,5,77.66666666666666,2243.1065302806082,10.0,8.805176780842578,0.0,200.0,85.81560283687944,"[(np.float64(599.6186071343813), np.float64(1744.2841900928515), np.float64(69.3285323042952)), (np.float64(1737.8069514244755), np.float64(2470.2465788332333), np.float64(46.5675385409578)), (np.float64(629.3913940416778), np.float64(977.9383604202482), np.float64(36.65227062565406)), (np.float64(1594.6980544597357), np.float64(568.1453314959065), np.float64(41.02858841729413)), (np.float64(2124.078007366532), np.float64(2325.581569072213), np.float64(74.691814806611)), (np.float64(534.9663563146021), np.float64(1544.0345977368931), np.float64(116.49986987983758))]",-12.09225389025328,0.8111915278392275,6,0,0,1.3839936255942829,49.328110176281704
38,18.612380717029204,230873.95240329456,154,73.66666666666667,2342.64743947625,10.0,9.15170283737477,0.0,105.1948051948052,-336.87943262411346,"[(np.float64(599.3207999420739), np.float64(1746.02822611395), np.float64(65.93366282813264)), (np.float64(1735.243383364556), np.float64(2467.4298139000407), np.float64(45.43074517647481)), (np.float64(627.6751412239934), np.float64(976.0129364197484), np.float64(36.01430905354165)), (np.float64(1598.7581658673669), np.float64(567.1162245242826), np.float64(38.07138588962529)), (np.float64(2125.27118678823), np.float64(2325.171426917856), np.float64(73.74904697778241)), (np.float64(536.2216757854485), np.float64(1544.7220388165606), np.float64(115.99661698202652))]",-12.09225389025328,0.8107301407738045,6,0,0,1.3841611962694915,46.332503481677854
39,19.873394371150827,321101.18879200506,21,77.33333333333333,2342.64743947625,10.0,9.15170283737477,0.0,161.9047619047619,40.42553191489362,"[(np.float64(595.65458604005), np.float64(1748.5099566932226), np.float64(66.21855005088261)), (np.float64(1738.114052114024), np.float64(2468.8027766701057), np.float64(48.05154177022111)), (np.float64(627.3256370590734), np.float64(975.4073266891899), np.float64(32.51742347456822)), (np.float64(1598.9590295708795), np.float64(569.1791443748511), np.float64(40.68836523915551)), (np.float64(2127.227055700944), np.float64(2325.711056464998), np.float64(72.7904294564348)), (np.float64(537.5890810593985), np.float64(1546.3436636826648), np.float64(115.84833197561147))]",-12.09225389025328,0.8102686383397649,6,0,0,1.3845073021181895,64.42347723842606
40,19.27496082257433,279502.36118600174,9,78.33333333333333,2384.146267082255,10.0,9.15170283737477,0.0,133.33333333333331,74.46808510638299,"[(np.float64(594.7168721455423), np.float64(1748.778910167281), np.float64(65.60547578006094)), (np.float64(1739.2517671773753), np.float64(2468.449938620741), np.float64(47.38196382074881)), (np.float64(624.6525359792241), np.float64(976.4164310911575), np.float64(34.58688206146441)), (np.float64(1598.4272466130883), np.float64(570.4334479700632), np.float64(42.15763667802437)), (np.float64(2128.857558455969), np.float64(2323.3294619985527), np.float64(74.79890095023828)), (np.float64(539.0337720630034), np.float64(1545.8150294372858), np.float64(116.9368987687312))]",-18.59820360349262,0.809809191588327,6,0,0,1.378340254314446,56.32828652494479
41,19.948513966074305,273428.02326177916,10,77.66666666666666,2431.1194326124805,10.0,9.15170283737477,0.0,60.0,71.63120567375887,"[(np.float64(592.0243518869593), np.float64(1753.0211749559915), np.float64(63.698817713321006)), (np.float64(1737.2951221800042), np.float64(2468.807526589419), np.float64(47.0682745332046)), (np.float64(626.9880877101593), np.float64(976.7872912511258), np.float64(32.14935060018753)), (np.float64(1595.6551586762876), np.float64(571.0878061494166), np.float64(41.837206481408025)), (np.float64(2127.7577418184687), np.float64(2322.654743238166), np.float64(73.95009865551151)), (np.float64(542.6530607538707), np.float64(1543.8563489671772), np.float64(118.05535548332324))]",-18.59820360349262,0.8093483004057948,6,0,0,1.3826735475964418,54.9314252925851
42,20.60505549869424,327680.1952873314,6,78.33333333333333,2431.1194326124805,10.0,9.15170283737477,0.0,100.0,82.97872340425532,"[(np.float64(593.0168687358714), np.float64(1753.2260538923135), np.float64(64.79266985311884)), (np.float64(1738.8594483815107), np.float64(2469.5978620026444), np.float64(47.67927628386461)), (np.float64(624.7309787530052), np.float64(978.4869689577182), np.float64(32.26426363565795)), (np.float64(1596.9760671776207), np.float64(571.2295340834501), np.float64(44.67999544588639)), (np.float64(2126.5311070827283), np.float64(2321.0246502695913), np.float64(71.06446015288326)), (np.float64(543.5601490690209), np.float64(1541.883963368273), np.float64(117.35402285740132))]",-18.59820360349262,0.8088886114303485,6,0,0,1.379066926338804,66.00279850837433
43,20.172457110613426,281581.68386934017,12,75.66666666666667,2478.017944030471,10.0,9.224307016394368,0.0,116.66666666666667,65.95744680851064,"[(np.float64(591.3328027612088), np.float64(1754.7886919934526), np.float64(61.86415869968332)), (np.float64(1736.3087905182797), np.float64(2468.2280171627417), np.float64(48.11497275882968)), (np.float64(620.863394224066), np.float64(978.5127411516811), np.float64(30.76916504443962)), (np.float64(1597.1984963412879), np.float64(571.1109374918002), np.float64(41.963898828380955)), (np.float64(2123.1286696664474), np.float64(2323.3264364613715), np.float64(72.08048556692324)), (np.float64(543.5275689244612), np.float64(1536.4971533489713), np.float64(117.5332307536517))]",-18.59820360349262,0.8084265489667687,6,0,0,1.3861873907394626,56.42608995774018
44,20.239984910226973,288986.01623286586,34,79.33333333333333,2517.4621230849352,10.0,10.66231136446834,0.0,170.58823529411765,3.546099290780147,"[(np.float64(593.1943920885802), np.float64(1756.82820515464), np.float64(60.198837387424035)), (np.float64(1739.0235851858754), np.float64(2468.7379003505202), np.float64(47.1763421349221)), (np.float64(621.3463974574145), np.float64(974.8787609420377), np.float64(34.4499255926907)), (np.float64(1594.2221732130574), np.float64(570.0913712627699), np.float64(42.14731870514121)), (np.float64(2124.5091696181694), np.float64(2323.6861754178344), np.float64(67.5304001590058)), (np.float64(545.435901047507), np.float64(1536.8949365067617), np.float64(118.29888871100157))]",-18.59820360349262,0.8079639513504352,6,0,0,1.3877928490005331,57.84284985747714
45,19.86535135700221,293110.08011228504,13,79.33333333333333,2552.432238259982,10.0,10.963935101032499,0.0,184.6153846153846,63.12056737588653,"[(np.float64(589.0104550133498), np.float64(1756.3399549716341), np.float64(60.8666219278348)), (np.float64(1741.6729086332539), np.float64(2469.2889095406636), np.float64(46.23424464047466)), (np.float64(618.4324864158972), np.float64(978.21753726236), np.float64(32.15051391343162)), (np.float64(1593.215069594002), np.float64(569.3863097189843), np.float64(43.33531309708231)), (np.float64(2128.441687066725), np.float64(2323.821631638101), np.float64(67.13608326545865)), (np.float64(546.4800293233149), np.float64(1534.717212158982), np.float64(118.25864786821145))]",-18.59820360349262,0.807503354426918,6,0,0,1.3817907705513925,58.92315134321469
46,20.986518250744606,344795.8735855576,7,80.33333333333333,2552.432238259982,10.0,10.963935101032499,0.0,171.42857142857142,80.1418439716312,"[(np.float64(585.4320331795141), np.float64(1756.666399060728), np.float64(61.422156425506294)), (np.float64(1739.6954679694743), np.float64(2471.0584663189434), np.float64(47.92259879642762)), (np.float64(618.8122954942943), np.float64(982.0499634741705), np.float64(30.0)), (np.float64(1590.2423318915837), np.float64(567.998140606739), np.float64(44.93576518163089)), (np.float64(2126.9860517728953), np.float64(2321.8220094420753), np.float64(66.6712503998079)), (np.float64(547.041874362854), np.float64(1534.6725838566435), np.float64(115.71149227444944))]",-18.59820360349262,0.8070418468393937,6,0,0,1.3845227625726728,69.17663915728978
47,20.500076860844306,349189.1838434432,9,80.33333333333333,2552.432238259982,10.0,10.760991574240045,0.0,111.11111111111111,74.46808510638299,"[(np.float64(582.9594798535339), np.float64(1756.9657274104313), np.float64(65.23759625468804)), (np.float64(1745.2269779009077), np.float64(2468.1903448490652), np.float64(47.27855919017829)), (np.float64(618.7625053763154), np.float64(981.4989359917572), np.float64(31.107940470170693)), (np.float64(1587.5736626599082), np.float64(565.638450242713), np.float64(45.829095084929705)), (np.float64(2126.157996053114), np.float64(2322.9480166618055), np.float64(68.49958134046531)), (np.float64(547.4295511753355), np.float64(1531.6927517785516), np.float64(117.27901076294859))]",-18.59820360349262,0.8065797170195642,6,0,0,1.386389459488849,69.96374276231846
48,21.787759152708457,328012.94168082636,46,82.0,2576.208480422598,10.0,10.376839017386239,0.0,39.130434782608695,-30.49645390070923,"[(np.float64(582.6694085172123), np.float64(1760.6706188386984), np.float64(62.780437341471924)), (np.float64(1748.6130917429805), np.float64(2465.1400081429533), np.float64(47.242308230677104)), (np.float64(619.5047790376541), np.float64(984.842016963998), np.float64(30.0)), (np.float64(1585.2270159574268), np.float64(563.5852854836226), np.float64(45.54039271968587)), (np.float64(2125.934033232424), np.float64(2323.3965138147832), np.float64(66.53671653783744)), (np.float64(546.6295406333763), np.float64(1530.4860207532447), np.float64(113.10446790376137))]",-18.59820360349262,0.8061176398546891,6,0,0,1.3862314946252385,65.72834795322855
