step,avg_sinr,total_throughput,handover_count,coverage,regret,avg_load,cell_edge_rate,outage_prob,pingpong_rate,drone_handover_reduction,drone_positions,drone_rewards,avg_battery_pct,drones_active,drones_charging,drones_rtb,total_energy_consumed_wh,fleet_efficiency
122,20.882668550308317,522679.8305475724,12,83.66666666666667,10363.14987849714,10.0,46.41937788640097,0.0,133.33333333333331,67.3024523160763,"[(np.float64(565.7752814684488), np.float64(1768.2957611193583), np.float64(40.11129872670913)), (np.float64(2406.4312629085925), np.float64(2365.0485988761397), np.float64(35.00517911479207)), (np.float64(781.4951941818568), np.float64(1936.4026755030302), np.float64(49.83243033411739)), (np.float64(1713.1135301536756), np.float64(491.18245316118754), np.float64(97.32392885738244)), (np.float64(677.972810878743), np.float64(1219.3222244229235), np.float64(150.0)), (np.float64(907.557937594812), np.float64(654.4349460721849), np.float64(141.42271130548065))]",-5.639630096905068,0.8115066908291819,6,0,0,1.3818821368989644,105.06600956908204
123,21.0968231843864,586810.9592239716,20,84.0,10446.262761835686,10.0,38.72925201721102,0.0,105.0,45.5040871934605,"[(np.float64(561.7246384007152), np.float64(1768.0061872038964), np.float64(37.0461646590268)), (np.float64(2407.9189887542493), np.float64(2366.262316289948), np.float64(34.26781554546704)), (np.float64(779.5328009352909), np.float64(1940.1899549011662), np.float64(51.99654931017132)), (np.float64(1716.1512357513257), np.float64(490.5227457349176), np.float64(95.26064341623902)), (np.float64(676.3164950815245), np.float64(1219.5473338917725), np.float64(150.0)), (np.float64(904.2028152794711), np.float64(656.367325522014), np.float64(144.16972386679325))]",-5.639630096905068,0.8110436741946323,6,0,0,1.389049903648804,117.34858754944587
124,21.165974436223678,616738.7960246544,17,82.0,10498.747808373548,10.0,40.04178308767366,0.0,152.94117647058823,53.67847411444142,"[(np.float64(560.2545581590432), np.float64(1770.1593303200737), np.float64(36.78310347761768)), (np.float64(2406.348327896198), np.float64(2369.099783806704), np.float64(33.06525400361671)), (np.float64(780.0077243934577), np.float64(1942.0612627071596), np.float64(56.27905325198944)), (np.float64(1715.6902435272345), np.float64(489.16703627891235), np.float64(91.99441804655966)), (np.float64(678.1375128194609), np.float64(1225.42878128304), np.float64(149.19826995709263)), (np.float64(898.4396225901165), np.float64(655.3774223756901), np.float64(144.39006117562113))]",-5.639630096905068,0.8105803562073485,6,0,0,1.389953961851449,123.25324214398698
125,19.794904563356553,574690.5764283075,33,79.33333333333333,10595.131074507757,10.0,32.11522908407638,0.0,142.42424242424244,10.081743869209813,"[(np.float64(556.8371906259398), np.float64(1770.2521221814695), np.float64(33.498515983064685)), (np.float64(2403.1078971950137), np.float64(2366.838955152694), np.float64(32.65355898343098)), (np.float64(779.6405213643004), np.float64(1940.5452738099657), np.float64(55.229658364823784)), (np.float64(1711.8768270842418), np.float64(488.9178068245894), np.float64(89.7303433378241)), (np.float64(675.8830066514843), np.float64(1228.1065496897104), np.float64(148.51467274445642)), (np.float64(902.2805897282082), np.float64(654.9883289754212), np.float64(146.17807587796125))]",-5.639630096905068,0.8101176021694715,6,0,0,1.3882621136308677,114.99000776774919
126,20.137359690253735,535797.3254142494,33,81.0,10730.507591656024,10.0,32.278897557207614,0.0,133.33333333333331,10.081743869209813,"[(np.float64(556.668545383395), np.float64(1770.2175032738828), np.float64(32.32358948342699)), (np.float64(2402.7642111864525), np.float64(2368.59022526642), np.float64(32.58615169026543)), (np.float64(782.7784634148568), np.float64(1938.354769540995), np.float64(53.68543497778836)), (np.float64(1710.0024407356009), np.float64(487.8588876091388), np.float64(88.84101778197795)), (np.float64(677.2330631987296), np.float64(1225.1704263641989), np.float64(150.0)), (np.float64(901.2163322883915), np.float64(656.3383694629988), np.float64(146.89592997059066))]",-5.639630096905068,0.8096585228094533,6,0,0,1.3772380800549067,108.06598550260354
127,20.1678952489303,615271.0967336202,20,80.33333333333333,10785.610337484919,10.0,35.18213833363054,0.0,114.99999999999999,45.5040871934605,"[(np.float64(556.5917029479536), np.float64(1769.7578752723668), np.float64(30.0)), (np.float64(2403.657755000684), np.float64(2365.5838421165577), np.float64(33.14915687064885)), (np.float64(782.501474822499), np.float64(1938.8596412878628), np.float64(59.54520896025102)), (np.float64(1711.5726222841492), np.float64(487.9552002890024), np.float64(85.33258236527263)), (np.float64(678.7264713434), np.float64(1226.8899881948173), np.float64(148.86560520708838)), (np.float64(901.666532164551), np.float64(656.5588412697015), np.float64(147.9505511651714))]",-5.639630096905068,0.8091966885824684,6,0,0,1.3855026809542992,123.35496735657242
128,19.78541559848662,691684.2673175097,18,80.33333333333333,10785.610337484919,10.0,38.64397419372492,0.0,166.66666666666669,50.95367847411445,"[(np.float64(556.7668345443179), np.float64(1767.0207356573126), np.float64(30.83911292970977)), (np.float64(2402.1365592714947), np.float64(2364.5988578357137), np.float64(31.541659645294903)), (np.float64(786.2155640927438), np.float64(1940.1263264202942), np.float64(60.30622741614373)), (np.float64(1708.9807595071334), np.float64(487.8469454556171), np.float64(85.1283756734981)), (np.float64(676.9271404328358), np.float64(1226.8677213955514), np.float64(150.0)), (np.float64(898.6599519245868), np.float64(659.4691537581025), np.float64(148.64449864440445))]",-5.639630096905068,0.8087367466991089,6,0,0,1.3798256500784605,139.24550445078552
129,18.82956435139738,668254.3920460748,6,78.33333333333333,10808.940212756359,10.0,25.415998534181373,0.0,100.0,83.65122615803816,"[(np.float64(553.9628079312439), np.float64(1765.4658351341652), np.float64(32.999125062495985)), (np.float64(2400.8722347119674), np.float64(2362.493005714083), np.float64(32.21674554555087)), (np.float64(781.3227929604343), np.float64(1935.9135817263186), np.float64(57.71905388440682)), (np.float64(1710.5580788762418), np.float64(489.1349366215065), np.float64(81.73841912529466)), (np.float64(678.0470294829516), np.float64(1225.9043935004572), np.float64(146.9681964445492)), (np.float64(901.2112645765667), np.float64(661.8086772973958), np.float64(149.47684627852618))]",-5.639630096905068,0.8082727962793651,6,0,0,1.391851259231316,133.36642028496297
130,17.47875078237199,568738.9102502865,17,73.0,10933.035569823587,10.0,27.959042427503586,0.0,176.47058823529412,53.67847411444142,"[(np.float64(553.9187531148802), np.float64(1767.725754774081), np.float64(31.53722116000388)), (np.float64(2399.5150567495366), np.float64(2361.7954342883113), np.float64(31.432794430096557)), (np.float64(783.8192572111317), np.float64(1934.3266436560427), np.float64(57.12980407584287)), (np.float64(1711.8492809399156), np.float64(485.1647201445707), np.float64(82.05454211425483)), (np.float64(680.1116232070733), np.float64(1227.8693850796224), np.float64(147.91958550515676)), (np.float64(898.9357400604953), np.float64(664.4415160958138), np.float64(150.0))]",-3.6715107329215386,0.8078130854118347,6,0,0,1.3791326025915371,114.55245879055619
131,17.28235151668512,561319.5783363573,11,75.0,11064.150258804737,10.0,26.971267100113458,0.0,181.8181818181818,70.02724795640327,"[(np.float64(549.3680111503236), np.float64(1768.6093020206642), np.float64(36.15300302901906)), (np.float64(2400.683485663419), np.float64(2364.6467779929403), np.float64(30.0)), (np.float64(784.2947724034894), np.float64(1930.761479494899), np.float64(55.4071661278984)), (np.float64(1711.679696335846), np.float64(485.6974448761384), np.float64(84.11216083283101)), (np.float64(677.8561880857654), np.float64(1227.55604018703), np.float64(150.0)), (np.float64(896.3819021213872), np.float64(667.3127793386861), np.float64(146.92984639300056))]",-3.6715107329215386,0.8073483747357629,6,0,0,1.3941320282151952,111.84170647958514
132,17.017303423405714,587700.9817698583,9,74.66666666666667,11168.533544352387,10.0,27.447818779313955,0.0,133.33333333333331,75.47683923705722,"[(np.float64(544.8290336741522), np.float64(1767.145299016235), np.float64(39.160214534691406)), (np.float64(2401.839749084747), np.float64(2365.5607521826823), np.float64(30.0)), (np.float64(786.5033654614806), np.float64(1927.7782296132505), np.float64(53.69501522820057)), (np.float64(1710.1830761611254), np.float64(483.47503022629115), np.float64(84.00812591107616)), (np.float64(679.6078403291972), np.float64(1229.6067715488882), np.float64(150.0)), (np.float64(895.5110598452139), np.float64(669.44959910959), np.float64(148.06489777997126))]",-3.6715107329215386,0.8068879387629521,6,0,0,1.3813079184324581,118.18528695550364
133,17.901616690851863,584694.9664329983,20,77.66666666666666,11276.472845236902,10.0,38.004446147551484,0.0,140.0,45.5040871934605,"[(np.float64(544.8418548653885), np.float64(1769.1918239732793), np.float64(40.629293464481)), (np.float64(2401.2751844262266), np.float64(2368.0673896251287), np.float64(30.0)), (np.float64(788.763708191458), np.float64(1928.6948893250426), np.float64(50.64596109447201)), (np.float64(1710.1129790013297), np.float64(484.745463981222), np.float64(84.1374531382731)), (np.float64(679.2923810333825), np.float64(1228.9356549503925), np.float64(150.0)), (np.float64(892.8323676654333), np.float64(670.5518927521522), np.float64(146.40854653563287))]",-3.6715107329215386,0.8064289187514372,6,0,0,1.3770600345448525,117.94349148132262
134,15.147438703921383,604343.741618433,43,69.66666666666667,11366.26337093598,10.0,17.18794046874188,0.0,155.8139534883721,-17.166212534059945,"[(np.float64(544.2211866767877), np.float64(1768.2250481307665), np.float64(35.7307030583381)), (np.float64(2398.869432995063), np.float64(2369.558553991404), np.float64(30.0)), (np.float64(787.5474720299709), np.float64(1932.4791666477188), np.float64(48.40778226794665)), (np.float64(1712.5891126282115), np.float64(487.1927371685198), np.float64(82.89840858528285)), (np.float64(675.7271047819219), np.float64(1230.405148271329), np.float64(149.720593400561)), (np.float64(891.8255501658924), np.float64(674.1270827875226), np.float64(144.64515982303757))]",-3.6715107329215386,0.8059660380671448,6,0,0,1.3886420528768588,120.89023316908178
135,16.335583333073362,698850.1753259479,13,73.33333333333333,11366.263370935972,10.0,23.43881904840847,0.0,169.23076923076923,64.57765667574932,"[(np.float64(543.2500215603679), np.float64(1765.6457536076089), np.float64(33.06758513334211)), (np.float64(2399.6929235322696), np.float64(2367.0403895438462), np.float64(31.506707699724668)), (np.float64(787.9424013115541), np.float64(1934.7771028585807), np.float64(50.01222742493271)), (np.float64(1710.5117653690345), np.float64(490.58285282631556), np.float64(86.06195529950296)), (np.float64(675.6100140419537), np.float64(1230.3784481515675), np.float64(148.30817175963108)), (np.float64(889.2326931485231), np.float64(675.2767899636071), np.float64(142.63596591442135))]",-3.6715107329215386,0.8055034634767759,6,0,0,1.3877237711069805,139.88738446614602
136,17.491856190757385,677191.0174729325,17,77.33333333333333,11387.722528788981,10.0,25.375809938525688,0.0,117.64705882352942,53.67847411444142,"[(np.float64(544.2413343180534), np.float64(1762.5907285014669), np.float64(32.14459957482087)), (np.float64(2398.628613874974), np.float64(2368.454961887443), np.float64(30.45425996500801)), (np.float64(786.7718805748242), np.float64(1934.181255619015), np.float64(47.07833952242414)), (np.float64(1708.7647679992663), np.float64(491.02556377759606), np.float64(86.62269887175803)), (np.float64(676.5939329874261), np.float64(1229.855515999217), np.float64(150.0)), (np.float64(888.4422072886373), np.float64(676.0800060596299), np.float64(142.97683061292804))]",-3.6715107329215386,0.8050443402684979,6,0,0,1.3773696248341945,136.5709048414275
137,17.025521516893548,629480.4994303305,10,76.0,11457.092204684595,10.0,22.90631874268795,0.0,100.0,72.75204359673025,"[(np.float64(542.740347519666), np.float64(1764.727650423655), np.float64(30.0)), (np.float64(2396.9963182413185), np.float64(2368.811152643227), np.float64(31.124557602410388)), (np.float64(786.9596256131184), np.float64(1934.7255862768297), np.float64(46.151379774133176)), (np.float64(1709.1808074803191), np.float64(489.92991580610214), np.float64(85.73610633577155)), (np.float64(673.2243199954144), np.float64(1230.624095401693), np.float64(150.0)), (np.float64(889.8238239391536), np.float64(678.6130285078347), np.float64(140.40443881649446))]",-3.6715107329215386,0.8045847922803312,6,0,0,1.3786439644999342,126.8316539938773
138,16.934780689622418,706400.2503060082,9,78.33333333333333,11457.092204684595,10.0,21.138362217501665,0.0,111.11111111111111,75.47683923705722,"[(np.float64(542.9142355651691), np.float64(1766.2328418825628), np.float64(30.0)), (np.float64(2399.8580639483807), np.float64(2368.5504093514073), np.float64(30.0)), (np.float64(786.7962525585206), np.float64(1934.0849458060854), np.float64(46.81376253975815)), (np.float64(1711.071631195619), np.float64(491.67201712470086), np.float64(87.22229301785111)), (np.float64(674.0602515148579), np.float64(1232.218609975935), np.float64(150.0)), (np.float64(891.9617835099532), np.float64(680.1837564089085), np.float64(139.46645417036743))]",-3.6715107329215386,0.8041267109564134,6,0,0,1.3742439717533796,142.78563034285062
139,17.49391691007183,632917.2795396277,13,77.0,11530.375175450972,10.0,17.127982536874175,0.0,76.92307692307693,64.57765667574932,"[(np.float64(540.3869779405654), np.float64(1767.2916051515226), np.float64(30.0)), (np.float64(2398.037261346186), np.float64(2371.412926675875), np.float64(32.02063488356249)), (np.float64(785.6813967604385), np.float64(1934.804380833449), np.float64(49.53243012246735)), (np.float64(1709.947278911619), np.float64(491.3305462781525), np.float64(88.46269676689705)), (np.float64(670.4215437558092), np.float64(1233.5591321457273), np.float64(149.56213819935465)), (np.float64(888.5605147687694), np.float64(678.2074163345666), np.float64(142.09219444179752))]",-3.6715107329215386,0.8036651781107547,6,0,0,1.3845985369758917,126.9756905937967
